,,Students_per_Teachers,Students_per_Teachers,Students_per_Teachers
,,min,max,mean
Toszek,Szkoła podstawowa,4.523809523809524,9.742857142857142,6.401918505942274
Trawniki,Szkoła podstawowa,2.4444444444444446,5.9523809523809526,4.391534391534392
Trawniki,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trojanów,Przedszkole,4.75,4.75,4.75
Trojanów,Szkoła podstawowa,3.066666666666667,8.964285714285714,5.898129251700681
Troszyn,Przedszkole,11.875,11.875,11.875
Troszyn,Szkoła podstawowa,4.2,9.972222222222221,7.08611111111111
Troszyn,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tryńcza,Przedszkole,5.6,8.0,6.8
Tryńcza,Szkoła podstawowa,5.363636363636363,11.03125,8.773858953546453
Tryńcza,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzciana,Gimnazjum,0.8461538461538461,0.8461538461538461,0.8461538461538461
Trzciana,Przedszkole,4.545454545454546,7.166666666666667,5.570707070707072
Trzciana,Szkoła podstawowa,4.5,7.0,6.117559523809524
Trzciana,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzcianka,Liceum ogólnokształcące,10.04,10.04,10.04
Trzcianka,Młodzieżowy Ośrodek Socjoterapii ze szkołami,2.026315789473684,2.026315789473684,2.026315789473684
Trzcianka,Młodzieżowy dom kultury,0.0,0.0,0.0
Trzcianka,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Trzcianka,Przedszkole,4.8,9.4375,7.508222135007849
Trzcianka,Punkt przedszkolny,3.1666666666666665,14.0,8.166666666666666
Trzcianka,Szkoła podstawowa,4.6923076923076925,9.325,6.969309061876652
Trzcianka,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzcianne,Przedszkole,3.0,3.75,3.375
Trzcianne,Szkoła podstawowa,2.5,9.030303030303031,4.81010101010101
Trzciel,Branżowa szkoła I stopnia,4.3,4.3,4.3
Trzciel,Liceum ogólnokształcące,8.714285714285714,8.714285714285714,8.714285714285714
Trzciel,Punkt przedszkolny,4.0,4.0,4.0
Trzciel,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzcinica,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzcińsko-Zdrój,Przedszkole,9.285714285714286,9.285714285714286,9.285714285714286
Trzcińsko-Zdrój,Szkoła podstawowa,3.0,6.444444444444445,4.549777777777777
Trzebiatów,Gimnazjum,4.115384615384615,4.115384615384615,4.115384615384615
Trzebiatów,Liceum ogólnokształcące,2.25,2.25,2.25
Trzebiatów,Przedszkole,7.105263157894737,11.5,9.201754385964913
Trzebiatów,Punkt przedszkolny,2.0,2.0,2.0
Trzebiatów,Szkolne schronisko młodzieżowe,0.0,0.0,0.0
Trzebiatów,Szkoła podstawowa,6.476190476190476,10.12962962962963,8.808000641333974
Trzebiatów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzebiechów,Przedszkole,15.666666666666666,15.666666666666666,15.666666666666666
Trzebiechów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzebiel,Przedszkole,10.615384615384615,10.615384615384615,10.615384615384615
Trzebiel,Szkoła podstawowa,4.625,8.444444444444445,5.815438034188034
Trzebielino,Punkt przedszkolny,8.333333333333334,12.666666666666666,10.5
Trzebielino,Szkoła podstawowa,3.96,6.6,5.599365079365079
Trzebieszów,Przedszkole,9.375,9.375,9.375
Trzebieszów,Szkoła podstawowa,3.789473684210526,8.814814814814815,6.2191020480494155
Trzebinia,Liceum ogólnokształcące,5.095238095238095,5.095238095238095,5.095238095238095
Trzebinia,Młodzieżowy dom kultury,0.0,0.0,0.0
Trzebinia,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Trzebinia,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Trzebinia,Przedszkole,3.1666666666666665,18.5,9.329378954378955
Trzebinia,Punkt przedszkolny,20.0,20.0,20.0
Trzebinia,Szkoła podstawowa,0.0,9.827586206896552,6.5640478474228905
Trzebinia,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzebnica,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,3.1,3.1,3.1
Trzebnica,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Trzebnica,Przedszkole,5.4,16.42105263157895,10.323075546007876
Trzebnica,Punkt przedszkolny,20.0,20.0,20.0
Trzebnica,Specjalny Ośrodek Szkolno-Wychowawczy,0.2962962962962963,0.2962962962962963,0.2962962962962963
Trzebnica,Sześcioletnia szkoła muzyczna I stopnia,5.6,5.6,5.6
Trzebnica,Szkoła podstawowa,2.8461538461538463,11.640625,7.4257658909866615
Trzebnica,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzebownisko,Przedszkole,5.6,18.875,10.906006493506494
Trzebownisko,Sześcioletnia szkoła muzyczna I stopnia,5.545454545454546,5.545454545454546,5.545454545454546
Trzebownisko,Szkoła podstawowa,6.681818181818182,8.26530612244898,7.473562152133581
Trzebownisko,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzemeszno,Przedszkole,8.923076923076923,23.0,13.736263736263737
Trzemeszno,Szkoła podstawowa,7.5777777777777775,10.013698630136986,8.58629015461027
Trzemeszno,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trzeszczany,Gimnazjum,1.7,1.7,1.7
Trzeszczany,Punkt przedszkolny,3.0,5.0,4.0
Trzeszczany,Szkoła podstawowa,4.2272727272727275,6.0476190476190474,5.0027417027417025
Trzyciąż,Szkoła podstawowa,1.9,10.142857142857142,6.43412592309651
Trzydnik Duży,Gimnazjum,3.0625,3.0625,3.0625
Trzydnik Duży,Przedszkole,4.333333333333333,8.2,6.266666666666666
Trzydnik Duży,Specjalny Ośrodek Szkolno-Wychowawczy,0.7931034482758621,0.7931034482758621,0.7931034482758621
Trzydnik Duży,Szkoła podstawowa,2.625,5.444444444444445,4.024027777777778
Trzydnik Duży,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Trąbki Wielkie,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,2.5714285714285716,2.5714285714285716,2.5714285714285716
Trąbki Wielkie,Przedszkole,7.538461538461538,7.538461538461538,7.538461538461538
Trąbki Wielkie,Sześcioletnia szkoła muzyczna I stopnia,2.857142857142857,2.857142857142857,2.857142857142857
Trąbki Wielkie,Szkoła podstawowa,1.7272727272727273,10.12962962962963,6.800263444516318
Tuchola,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Tuchola,Centrum Kształcenia Ustawicznego ze szkołami,0.0,0.0,0.0
Tuchola,Liceum ogólnokształcące,1.7058823529411764,1.7058823529411764,1.7058823529411764
Tuchola,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Tuchola,Przedszkole,9.133333333333333,12.181818181818182,10.657575757575756
Tuchola,Specjalny Ośrodek Szkolno-Wychowawczy,0.43859649122807015,0.43859649122807015,0.43859649122807015
Tuchola,Szkoła podstawowa,5.290322580645161,11.609756097560975,7.733301249167611
Tuchola,Technikum,6.0,6.0,6.0
Tuchola,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tuchomie,Punkt przedszkolny,23.0,23.0,23.0
Tuchomie,Szkoła podstawowa,9.217391304347826,9.217391304347826,9.217391304347826
Tuchomie,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tuchów,Dom wczasów dziecięcych,0.0,0.0,0.0
Tuchów,Liceum ogólnokształcące,7.7272727272727275,7.7272727272727275,7.7272727272727275
Tuchów,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Tuchów,Przedszkole,4.0,12.25,7.977551020408163
Tuchów,Sześcioletnia szkoła muzyczna I stopnia,5.133333333333334,5.133333333333334,5.133333333333334
Tuchów,Szkoła podstawowa,2.125,10.46774193548387,5.566364319368227
Tuchów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tuczna,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tuczno,Przedszkole,10.714285714285714,10.714285714285714,10.714285714285714
Tuczno,Szkoła podstawowa,6.8,9.023809523809524,7.911904761904761
Tuczępy,Gimnazjum,2.888888888888889,2.888888888888889,2.888888888888889
Tuczępy,Przedszkole,2.6,2.6,2.6
Tuczępy,Szkoła podstawowa,3.3333333333333335,3.3333333333333335,3.3333333333333335
Tuczępy,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tuliszków,Przedszkole,7.25,11.5625,9.40625
Tuliszków,Szkoła podstawowa,3.75,10.03076923076923,5.906089743589743
Tuliszków,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tuplice,Przedszkole,8.363636363636363,8.363636363636363,8.363636363636363
Tuplice,Szkoła podstawowa,7.78125,7.78125,7.78125
Turawa,Przedszkole,5.0,6.833333333333333,6.204365079365079
Turawa,Szkoła podstawowa,3.4285714285714284,7.5,5.767551020408163
Turek,Bursa,0.0,0.0,0.0
Turek,Liceum ogólnokształcące,6.2,11.777777777777779,9.522507122507124
Turek,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Turek,Przedszkole,2.0,141.0,20.833357420477345
Turek,Specjalny Ośrodek Szkolno-Wychowawczy,0.19148936170212766,0.19148936170212766,0.19148936170212766
Turek,Sześcioletnia szkoła muzyczna I stopnia,6.44,6.44,6.44
Turek,Szkoła podstawowa,4.571428571428571,10.88679245283019,7.453219650119168
Turek,Szkoła policealna,7.615384615384615,7.615384615384615,7.615384615384615
Turek,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Turobin,Branżowa szkoła I stopnia,2.0833333333333335,2.0833333333333335,2.0833333333333335
Turobin,Szkoła podstawowa,5.384615384615385,5.7272727272727275,5.555944055944057
Turobin,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Turośl,Gimnazjum,3.35,3.35,3.35
Turośl,Szkolne schronisko młodzieżowe,0.0,0.0,0.0
Turośl,Szkoła podstawowa,3.066666666666667,8.615384615384615,4.85913434604611
Turośń Kościelna,Przedszkole,5.2,5.2,5.2
Turośń Kościelna,Szkoła podstawowa,3.090909090909091,5.684210526315789,4.774502237999692
Turośń Kościelna,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tuszyn,Gimnazjum,0.8181818181818182,3.210526315789474,2.186039966225725
Tuszyn,Liceum ogólnokształcące,4.214285714285714,4.214285714285714,4.214285714285714
Tuszyn,Przedszkole,7.5,11.0,8.724175824175825
Tuszyn,Sześcioletnia szkoła muzyczna I stopnia,4.333333333333333,4.333333333333333,4.333333333333333
Tuszyn,Szkoła podstawowa,4.947368421052632,10.86046511627907,8.123966931341473
Tuszów Narodowy,Szkoła podstawowa,5.230769230769231,7.833333333333333,6.532051282051282
Tuszów Narodowy,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tułowice,Przedszkole,9.75,9.75,9.75
Tułowice,Szkoła podstawowa,10.6,10.6,10.6
Tułowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Twardogóra,Przedszkole,11.0,11.588235294117647,11.294117647058822
Twardogóra,Szkoła podstawowa,6.608695652173913,11.186666666666667,8.37623188405797
Twardogóra,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tworóg,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.9090909090909092,1.9090909090909092,1.9090909090909092
Tworóg,Przedszkole,10.583333333333334,10.583333333333334,10.583333333333334
Tworóg,Szkoła podstawowa,7.804347826086956,7.804347826086956,7.804347826086956
Tworóg,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tychowo,Młodzieżowy Ośrodek Wychowawczy,1.5161290322580645,1.5161290322580645,1.5161290322580645
Tychowo,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,2.0,2.0,2.0
Tychowo,Przedszkole,12.875,12.875,12.875
Tychowo,Szkoła podstawowa,6.44,11.282608695652174,8.861304347826087
Tychowo,Szkoła specjalna przysposabiająca do pracy,0.5,0.5,0.5
Tychowo,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tychy,Branżowa szkoła I stopnia,7.5625,7.5625,7.5625
Tychy,Gimnazjum,0.3157894736842105,1.0,0.6578947368421053
Tychy,Liceum ogólnokształcące,4.0,66.625,16.95575396825397
Tychy,Młodzieżowy dom kultury,0.0,0.0,0.0
Tychy,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Tychy,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,2.235294117647059,2.235294117647059,2.235294117647059
Tychy,Placówka doskonalenia nauczycieli,0.0,0.0,0.0
Tychy,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Tychy,Przedszkole,1.3928571428571428,18.428571428571427,9.069679520436592
Tychy,Punkt przedszkolny,1.4375,7.0,3.4791666666666665
Tychy,Szkoła podstawowa,2.1578947368421053,11.208955223880597,8.094734148299205
Tychy,Szkoła policealna,1.25,44.0,16.941093474426808
Tychy,Szkoła specjalna przysposabiająca do pracy,0.17647058823529413,0.17647058823529413,0.17647058823529413
Tychy,Technikum,3.8461538461538463,7.9,5.8730769230769235
Tychy,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tyczyn,Przedszkole,8.777777777777779,12.5,10.369444444444444
Tyczyn,Punkt przedszkolny,4.4,9.0,6.55
Tyczyn,Szkoła podstawowa,5.4,8.916666666666666,7.533181818181819
Tyczyn,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tykocin,Szkoła podstawowa,6.55,6.55,6.55
Tykocin,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tymbark,Gimnazjum,0.9411764705882353,0.9411764705882353,0.9411764705882353
Tymbark,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,2.0,2.0,2.0
Tymbark,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Tymbark,Przedszkole,4.944444444444445,11.363636363636363,7.302693602693601
Tymbark,Sześcioletnia szkoła muzyczna I stopnia,5.76,5.76,5.76
Tymbark,Szkoła podstawowa,4.333333333333333,9.142857142857142,5.904012654012654
Tymbark,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Tyrawa Wołoska,Szkoła podstawowa,8.0,8.0,8.0
Tyszowce,Przedszkole,7.866666666666666,7.866666666666666,7.866666666666666
Tyszowce,Szkoła podstawowa,2.125,7.166666666666667,5.32921052631579
Tłuchowo,Przedszkole,10.5,10.5,10.5
Tłuchowo,Szkoła podstawowa,7.3125,9.326086956521738,8.31929347826087
Tłuszcz,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Tłuszcz,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Tłuszcz,Przedszkole,5.25,24.0,13.79861111111111
Tłuszcz,Szkoła podstawowa,7.208333333333333,11.106060606060606,9.420113295113294
Tłuszcz,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Uchanie,Gimnazjum,2.5454545454545454,2.5454545454545454,2.5454545454545454
Uchanie,Punkt przedszkolny,9.75,21.0,15.375
Uchanie,Szkoła podstawowa,6.611111111111111,8.0,7.305555555555555
Udanin,Szkoła podstawowa,6.277777777777778,6.277777777777778,6.277777777777778
Udanin,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Ujazd,Przedszkole,12.214285714285714,15.0,13.271428571428572
Ujazd,Szkoła podstawowa,4.285714285714286,9.490196078431373,7.742382440899064
Ujsoły,Przedszkole,7.833333333333333,7.833333333333333,7.833333333333333
Ujsoły,Szkoła podstawowa,3.75,9.32258064516129,6.536290322580645
Ujście,Przedszkole,12.3125,12.3125,12.3125
Ujście,Szkoła podstawowa,5.125,8.130434782608695,6.8730237154150196
Ulan-Majorat,Liceum ogólnokształcące,5.2,5.2,5.2
Ulan-Majorat,Punkt przedszkolny,5.5,15.0,10.375
Ulan-Majorat,Szkoła podstawowa,3.533333333333333,7.8125,4.853125
Ulan-Majorat,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Ulanów,Przedszkole,9.666666666666666,9.666666666666666,9.666666666666666
Ulanów,Szkoła podstawowa,4.1875,7.806451612903226,6.263671274961598
Ulhówek,Szkoła podstawowa,5.071428571428571,5.764705882352941,5.418067226890756
Ulhówek,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Uniejów,Czteroletnia szkoła muzyczna I stopnia,6.1875,6.1875,6.1875
Uniejów,Przedszkole,5.0,11.733333333333333,8.366666666666667
Uniejów,Szkoła podstawowa,2.0,9.625,5.860795454545454
Unisław,Przedszkole,4.222222222222222,15.916666666666666,9.787037037037036
Unisław,Szkoła podstawowa,3.1363636363636362,5.6,4.423232323232323
Unisław,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Urszulin,Przedszkole,6.5,6.5,6.5
Urszulin,Szkoła podstawowa,3.1666666666666665,3.5555555555555554,3.3611111111111107
Urszulin,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Urzędów,Przedszkole,6.8,13.0,9.418181818181818
Urzędów,Szkoła podstawowa,4.583333333333333,5.391304347826087,5.050390189520623
Urzędów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Ustka,Gimnazjum,0.8,1.6,1.2000000000000002
Ustka,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.7777777777777777,1.7777777777777777,1.7777777777777777
Ustka,Przedszkole,7.7,11.0,9.444705882352942
Ustka,Punkt przedszkolny,4.0,10.0,7.0
Ustka,Szkolne schronisko młodzieżowe,0.0,0.0,0.0
Ustka,Szkoła podstawowa,3.357142857142857,10.14,6.073235862366299
Ustka,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Ustronie Morskie,Przedszkole,11.666666666666666,11.666666666666666,11.666666666666666
Ustronie Morskie,Szkoła podstawowa,8.216216216216216,8.216216216216216,8.216216216216216
Ustroń,Branżowa szkoła I stopnia,1.7857142857142858,1.7857142857142858,1.7857142857142858
Ustroń,Gimnazjum,3.25,4.533333333333333,3.8916666666666666
Ustroń,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Ustroń,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,1.3962264150943395,1.3962264150943395,1.3962264150943395
Ustroń,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Ustroń,Przedszkole,4.363636363636363,9.0,7.007092417386535
Ustroń,Szkoła podstawowa,1.5555555555555556,8.193548387096774,5.774665775008946
Ustroń,Technikum,2.4,2.4,2.4
Ustroń,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Ustrzyki Dolne,Bursa,0.0,0.0,0.0
Ustrzyki Dolne,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Ustrzyki Dolne,Przedszkole,10.307692307692308,11.5,10.903846153846153
Ustrzyki Dolne,Specjalny Ośrodek Szkolno-Wychowawczy,0.42857142857142855,0.42857142857142855,0.42857142857142855
Ustrzyki Dolne,Szkoła podstawowa,1.875,9.625,7.033404844988843
Ustrzyki Dolne,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Ułęż,Szkoła podstawowa,5.2631578947368425,5.2631578947368425,5.2631578947368425
Ułęż,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Uście Gorlickie,Punkt przedszkolny,5.0,6.0,5.5
Uście Gorlickie,Szkoła podstawowa,1.0,4.291666666666667,2.6751893939393936
Uście Gorlickie,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Uścimów,Szkoła podstawowa,2.3529411764705883,8.8,5.576470588235295
Wadowice,Branżowa szkoła I stopnia,99.0,99.0,99.0
Wadowice,Delegatura,0.0,0.0,0.0
Wadowice,Gimnazjum,1.0,1.0,1.0
Wadowice,Liceum ogólnokształcące,9.92,106.0,57.96
Wadowice,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Wadowice,Ognisko pracy pozaszkolnej,0.0,0.0,0.0
Wadowice,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,1.7142857142857142,1.7142857142857142,1.7142857142857142
Wadowice,Ośrodek dokształcania i doskonalenia zawodowego,0.0,0.0,0.0
Wadowice,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Wadowice,Przedszkole,4.0,22.0,9.294566544566546
Wadowice,Punkt przedszkolny,1.2,1.2,1.2
Wadowice,Specjalny Ośrodek Szkolno-Wychowawczy,0.4318181818181818,0.4318181818181818,0.4318181818181818
Wadowice,Szkoła podstawowa,2.6956521739130435,11.731707317073171,6.8494641757869354
Wadowice,Szkoła policealna,3.6,31.0,17.3
Wadowice,Technikum,19.22222222222222,19.22222222222222,19.22222222222222
Wadowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Wadowice Górne,Szkoła podstawowa,3.238095238095238,6.476190476190476,4.548872180451128
Wadowice Górne,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Waganiec,Szkoła podstawowa,5.0,5.0,5.0
Waganiec,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Walce,Gimnazjum,3.2857142857142856,3.2857142857142856,3.2857142857142856
Walce,Przedszkole,6.666666666666667,13.333333333333334,10.0
Walce,Szkoła podstawowa,2.7222222222222223,7.931034482758621,4.937050480607649
Walim,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.9230769230769231,1.9230769230769231,1.9230769230769231
Walim,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Walim,Szkoła podstawowa,9.592592592592593,11.285714285714286,10.43915343915344
Wapno,Przedszkole,5.25,5.545454545454546,5.397727272727273
Wapno,Szkoła podstawowa,9.482758620689655,9.482758620689655,9.482758620689655
Warka,Centrum Kształcenia Ustawicznego ze szkołami,0.0,0.0,0.0
Warka,Czteroletnia szkoła muzyczna I stopnia,2.75,2.75,2.75
Warka,Liceum ogólnokształcące,6.523809523809524,6.523809523809524,6.523809523809524
Warka,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Warka,Przedszkole,8.928571428571429,16.9,12.60952380952381
Warka,Szkoła podstawowa,5.35,10.417721518987342,7.2088449173892215
Warka,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Warlubie,Specjalny Ośrodek Szkolno-Wychowawczy,0.8780487804878049,0.8780487804878049,0.8780487804878049
Warlubie,Szkoła podstawowa,6.538461538461538,10.156862745098039,8.170046366124799
Warnice,Punkt przedszkolny,4.0,15.0,8.0
Warnice,Szkoła podstawowa,7.2,7.2,7.2
Warszawa,Bednarska Szkoła Realna,3.5714285714285716,3.5714285714285716,3.5714285714285716
Warszawa,Biblioteki pedagogiczne,0.0,0.0,0.0
Warszawa,Bursa,0.0,0.0,0.0
Warszawa,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Warszawa,Centrum Kształcenia Ustawicznego - bez szkół,0.0,0.0,0.0
Warszawa,Centrum Kształcenia Ustawicznego ze szkołami,0.0,0.0,0.0
Warszawa,Czteroletnia szkoła muzyczna I stopnia,5.5,5.5,5.5
Warszawa,Czteroletnia szkoła muzyczna II stopnia,1.3846153846153846,1.625,1.5048076923076923
Warszawa,Dziewięcioletnia ogólnokształcąca szkoła baletowa,2.7384615384615385,2.7384615384615385,2.7384615384615385
Warszawa,Gimnazjum,0.4666666666666667,141.0,6.655862050979075
Warszawa,Liceum ogólnokształcące,0.15,182.0,10.400531796850638
Warszawa,Międzyszkolny ośrodek sportowy,0.0,0.0,0.0
Warszawa,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.5666666666666667,3.074626865671642,2.1585530981091314
Warszawa,Młodzieżowy Ośrodek Wychowawczy,0.8148148148148148,2.727272727272727,1.4622264309764308
Warszawa,Młodzieżowy dom kultury,0.0,0.0,0.0
Warszawa,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Warszawa,Niepubliczna placówka oświatowo-wychowawcza w systemie oświaty,0.0,0.0,0.0
Warszawa,Ognisko pracy pozaszkolnej,0.0,0.0,0.0
Warszawa,Ogród jordanowski,0.0,0.0,0.0
Warszawa,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,0.0,1.6428571428571428,0.5476190476190476
Warszawa,Pałac młodzieży,0.0,0.0,0.0
Warszawa,Placówka doskonalenia nauczycieli,0.0,0.0,0.0
Warszawa,Placówki artystyczne (ognisko artystyczne),0.0,0.0,0.0
Warszawa,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Warszawa,Poradnia specjalistyczna,0.0,0.0,0.0
Warszawa,Pozaszkolna placówka specjalistyczna,0.0,0.0,0.0
Warszawa,Przedszkole,0.0,46.5,7.476271296573589
Warszawa,Punkt przedszkolny,0.0,25.0,5.749349189374964
Warszawa,Specjalny Ośrodek Szkolno-Wychowawczy,0.23076923076923078,1.0746268656716418,0.5070692342127235
Warszawa,Specjalny Ośrodek Wychowawczy,1.2962962962962963,2.3333333333333335,1.7619598765432098
Warszawa,Sześcioletnia szkoła muzyczna I stopnia,1.2,13.0,4.873737653278094
Warszawa,Sześcioletnia szkoła muzyczna II stopnia,0.0,1.6666666666666667,0.888888888888889
Warszawa,Szkolne schronisko młodzieżowe,0.0,0.0,0.0
Warszawa,Szkoła podstawowa,0.0,73.0,7.0280264502635585
Warszawa,Szkoła policealna,0.0,382.6666666666667,25.57713511059279
Warszawa,Szkoła policealna muzyczna,3.5,5.5,4.5
Warszawa,Szkoła policealna plastyczna,1.0,200.0,26.525123241989274
Warszawa,Szkoła specjalna przysposabiająca do pracy,0.7307692307692307,2.2,1.4653846153846155
Warszawa,Technikum,0.2,22.0,5.593364012271576
Warszawa,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Warszawa,Zespół wychowania przedszkolnego,0.42857142857142855,1.4285714285714286,0.9285714285714286
Warta,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Warta,Przedszkole,13.428571428571429,13.428571428571429,13.428571428571429
Warta,Szkoła podstawowa,2.8666666666666667,9.9,6.8736256118609065
Warta,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Warta Bolesławiecka,Młodzieżowy Ośrodek Wychowawczy,1.4,1.4,1.4
Warta Bolesławiecka,Przedszkole,10.6,10.6,10.6
Warta Bolesławiecka,Punkt przedszkolny,25.0,25.0,25.0
Warta Bolesławiecka,Szkoła podstawowa,5.5,9.521739130434783,7.870018115942029
Warta Bolesławiecka,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Wartkowice,Przedszkole,5.333333333333333,5.333333333333333,5.333333333333333
Wartkowice,Punkt przedszkolny,4.25,5.571428571428571,4.910714285714286
Wartkowice,Szkoła podstawowa,6.529411764705882,8.307692307692308,7.418552036199095
Wasilków,Branżowa szkoła I stopnia,1.8571428571428572,1.8571428571428572,1.8571428571428572
Wasilków,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Wasilków,Przedszkole,3.8333333333333335,10.5,7.050370370370371
Wasilków,Punkt przedszkolny,5.0,9.5,7.166666666666667
Wasilków,Szkoła podstawowa,2.0,8.11304347826087,4.980515494735443
Wałbrzych,Branżowa szkoła I stopnia,7.7894736842105265,7.7894736842105265,7.7894736842105265
Wałbrzych,Centrum Kształcenia Ustawicznego ze szkołami,0.0,0.0,0.0
Wałbrzych,Delegatura,0.0,0.0,0.0
Wałbrzych,Gimnazjum,0.8,0.8,0.8
Wałbrzych,Liceum ogólnokształcące,1.625,63.333333333333336,16.98313492063492
Wałbrzych,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.375,1.375,1.375
